"","Observation ID","Observation Date","Platform","Depth","depth_class","Survey_Length","First Five Activity","Group Size","biopsy_day","Bowride_in_survey"
"64026",15471,2006-05-07,"MAZIWA",1.3,"(0,3]",6,"REST",2,0,1
"64028",15472,2006-05-07,"MAZIWA",7,"(6,9]",4,"TRAVEL",1,0,0
"64029",15473,2006-05-07,"MAZIWA",7.9,"(6,9]",32,"FORAGE",7,0,1
"64036",15474,2006-05-07,"MAZIWA",4.8,"(3,6]",8,"TRAVEL",4,0,0
"64040",15475,2006-05-08,"MAZIWA",5.5,"(3,6]",5,"TRAVEL",2,0,0
"64042",15476,2006-05-08,"MAZIWA",6.4,"(6,9]",8,"FORAGE",3,0,0
"64045",15477,2006-05-08,"MAZIWA",1.2,"(0,3]",17,"FORAGE",3,0,0
"64048",15478,2006-05-08,"MAZIWA",4.5,"(3,6]",8,"FORAGE",1,0,0
"64049",15479,2006-05-08,"MAZIWA",6.5,"(6,9]",7,"FORAGE",2,0,0
"64051",15480,2006-05-08,"MAZIWA",7.4,"(6,9]",12,"TRAVEL",1,0,0
"64052",15481,2006-05-08,"MAZIWA",4.7,"(3,6]",7,"FORAGE",1,0,0
"64053",15482,2006-05-08,"MAZIWA",3,"(0,3]",6,"REST",4,0,0
"64057",15483,2006-05-09,"MAZIWA",2.2,"(0,3]",5,"FORAGE",2,0,0
"64059",15484,2006-05-09,"MAZIWA",3.1,"(3,6]",54,"FORAGE",5,0,1
"64066",15485,2006-05-09,"MAZIWA",7.9,"(6,9]",10,"UNKNOWN",2,0,0
"64068",15486,2006-05-09,"MAZIWA",4.5,"(3,6]",27,"TRAVEL",5,0,1
"64073",15487,2006-05-09,"MAZIWA",8.5,"(6,9]",13,"FORAGE",1,0,0
"64075",15488,2006-05-10,"MAZIWA",3.7,"(3,6]",5,"FORAGE",1,0,0
"64076",15489,2006-05-10,"MAZIWA",1.5,"(0,3]",5,"TRAVEL",2,0,0
"64078",15490,2006-05-10,"MAZIWA",1.3,"(0,3]",7,"FORAGE",1,0,0
"64079",15491,2006-05-10,"MAZIWA",9.5,"(9,12]",13,"UNKNOWN",3,0,0
"64082",15492,2006-05-10,"MAZIWA",9.7,"(9,12]",5,"REST",1,0,0
"64083",15493,2006-05-10,"MAZIWA",9.9,"(9,12]",13,"REST",1,0,0
"64084",15494,2006-05-10,"MAZIWA",9.6,"(9,12]",5,"FORAGE",3,0,0
"64087",15495,2006-05-10,"MAZIWA",6,"(3,6]",10,"UNKNOWN",2,0,0
"64090",15496,2006-05-11,"MAZIWA",2.2,"(0,3]",10,"FORAGE",6,0,0
"64096",15497,2006-05-11,"MAZIWA",5.1,"(3,6]",6,"TRAVEL",2,0,0
"64098",15498,2006-05-11,"MAZIWA",4.9,"(3,6]",7,"FORAGE",1,0,0
"64099",15499,2006-05-11,"MAZIWA",1.9,"(0,3]",18,"REST",11,0,0
"64110",15500,2006-05-11,"MAZIWA",1.7,"(0,3]",5,"TRAVEL",2,0,0
"64112",15501,2006-05-12,"MAZIWA",6,"(3,6]",5,"FORAGE",1,0,0
"64113",15502,2006-05-12,"MAZIWA",8.6,"(6,9]",15,"FORAGE",2,0,0
"64115",15504,2006-05-12,"MAZIWA",1.6,"(0,3]",5,"TRAVEL",2,0,0
"64117",15505,2006-05-12,"MAZIWA",4.4,"(3,6]",10,"FORAGE",1,0,0
"64118",15506,2006-05-12,"MAZIWA",4.4,"(3,6]",6,"TRAVEL",5,0,0
"64123",15507,2006-05-12,"MAZIWA",9.8,"(9,12]",14,"TRAVEL",6,0,1
"64129",15508,2006-05-12,"MAZIWA",11,"(9,12]",5,"FORAGE",1,0,0
"64130",15509,2006-05-12,"MAZIWA",9.6,"(9,12]",11,"FORAGE",3,0,0
"64133",15510,2006-05-12,"MAZIWA",9.4,"(9,12]",5,"FORAGE",1,0,0
"64134",15511,2006-05-12,"MAZIWA",12,"(9,12]",6,"TRAVEL",3,0,0
"64137",15512,2006-05-12,"MAZIWA",12,"(9,12]",17,"TRAVEL",3,0,0
"64141",15513,2006-05-13,"MAZIWA",2.2,"(0,3]",15,"REST",4,0,0
"64145",15514,2006-05-13,"MAZIWA",7.3,"(6,9]",29,"FORAGE",2,0,0
"64147",15515,2006-05-13,"MAZIWA",6.8,"(6,9]",9,"FORAGE",1,0,0
"64148",15516,2006-05-13,"MAZIWA",9.1,"(9,12]",5,"REST",2,0,0
"64150",15517,2006-05-13,"MAZIWA",8.9,"(6,9]",14,"REST",2,0,0
"64152",15518,2006-05-13,"MAZIWA",2.2,"(0,3]",19,"REST",3,0,1
"64156",15519,2006-05-13,"MAZIWA",5.3,"(3,6]",11,"FORAGE",1,0,0
"64157",15520,2006-05-13,"MAZIWA",8.3,"(6,9]",6,"FORAGE",1,0,0
"64158",15521,2006-05-13,"MAZIWA",3,"(0,3]",23,"FORAGE",2,0,0
"64160",15522,2006-05-13,"MAZIWA",4.9,"(3,6]",9,"TRAVEL",2,0,0
"64162",15523,2006-05-13,"MAZIWA",5,"(3,6]",7,"REST",10,0,0
"64172",15524,2006-05-14,"MAZIWA",4.4,"(3,6]",13,"FORAGE",4,0,0
"64176",15525,2006-05-14,"MAZIWA",6.5,"(6,9]",6,"REST",2,0,0
"64178",15526,2006-05-14,"MAZIWA",7.9,"(6,9]",5,"UNKNOWN",3,0,0
"64181",15527,2006-05-14,"MAZIWA",2.1,"(0,3]",5,"FORAGE",2,0,0
"64183",15528,2006-05-14,"MAZIWA",2,"(0,3]",11,"REST",2,0,0
"64186",15529,2006-05-15,"MAZIWA",4,"(3,6]",6,"FORAGE",2,0,1
"64189",15530,2006-05-15,"MAZIWA",1.6,"(0,3]",6,"FORAGE",2,0,0
"64191",15531,2006-05-15,"MAZIWA",2.2,"(0,3]",12,"FORAGE",3,0,1
"64194",15532,2006-05-15,"MAZIWA",10,"(9,12]",5,"TRAVEL",2,0,0
"64196",15533,2006-05-15,"MAZIWA",12,"(9,12]",18,"SOCIAL",NA,0,0
"64205",15534,2006-05-16,"MAZIWA",1.2,"(0,3]",6,"UNKNOWN",4,0,0
"64209",15535,2006-05-17,"MAZIWA",3.1,"(3,6]",5,"REST",1,0,0
"64210",15536,2006-05-17,"MAZIWA",3.9,"(3,6]",5,"REST",1,0,0
"64211",15537,2006-05-17,"MAZIWA",3.2,"(3,6]",5,"FORAGE",2,0,0
"64213",15538,2006-05-17,"MAZIWA",1.4,"(0,3]",3,"FORAGE",3,0,0
"64216",15539,2006-05-17,"MAZIWA",4.7,"(3,6]",8,"TRAVEL",2,0,0
"64219",15540,2006-05-17,"MAZIWA",1.6,"(0,3]",5,"TRAVEL",2,0,0
"64221",15541,2006-05-17,"MAZIWA",2.9,"(0,3]",5,"REST",2,0,0
"64223",15542,2006-05-17,"MAZIWA",6.9,"(6,9]",11,"TRAVEL",4,0,0
"64227",15543,2006-05-17,"MAZIWA",2.4,"(0,3]",5,"TRAVEL",1,0,0
"64228",15544,2006-05-17,"MAZIWA",1.8,"(0,3]",5,"TRAVEL",2,0,0
"64230",15545,2006-05-17,"MAZIWA",2.1,"(0,3]",5,"TRAVEL",4,0,1
"64234",15546,2006-05-18,"MAZIWA",2.5,"(0,3]",5,"TRAVEL",2,0,0
"64236",15547,2006-05-18,"MAZIWA",6.6,"(6,9]",12,"TRAVEL",2,0,0
"64238",15548,2006-05-18,"MAZIWA",8.4,"(6,9]",12,"FORAGE",1,0,0
"64240",15549,2006-05-18,"MAZIWA",8.1,"(6,9]",5,"FORAGE",2,0,0
"64242",15550,2006-05-21,"MAZIWA",3.5,"(3,6]",5,"TRAVEL",2,0,0
"64244",15551,2006-05-21,"MAZIWA",6.8,"(6,9]",9,"FORAGE",2,0,0
"64246",15552,2006-05-21,"MAZIWA",9.3,"(9,12]",7,"UNKNOWN",9,0,0
"64255",15553,2006-05-22,"MAZIWA",1,"(0,3]",6,"FORAGE",2,0,0
"64257",15554,2006-05-23,"MAZIWA",1.6,"(0,3]",5,"FORAGE",2,0,0
"64259",15555,2006-05-28,"MAZIWA",5.3,"(3,6]",32,"REST",12,0,0
"64271",15556,2006-05-28,"MAZIWA",1.3,"(0,3]",5,"FORAGE",1,0,1
"64272",15557,2006-05-29,"MAZIWA",1.3,"(0,3]",5,"TRAVEL",1,0,1
"64273",15558,2006-05-29,"MAZIWA",1.2,"(0,3]",5,"TRAVEL",2,0,0
"64275",15559,2006-05-29,"MAZIWA",1.2,"(0,3]",6,"TRAVEL",4,0,0
"64279",15560,2006-06-02,"MAZIWA",4.5,"(3,6]",5,"TRAVEL",9,0,0
"64288",15561,2006-06-06,"MAZIWA",8.1,"(6,9]",13,"FORAGE",1,0,0
"64289",15562,2006-06-06,"MAZIWA",4.9,"(3,6]",31,"TRAVEL",4,0,1
"64299",15563,2006-06-06,"MAZIWA",5.7,"(3,6]",10,"FORAGE",1,0,1
"64300",15564,2006-06-06,"MAZIWA",4,"(3,6]",13,"FORAGE",7,0,1
"64307",15565,2006-06-06,"MAZIWA",5.4,"(3,6]",10,"REST",1,0,0
"64308",15566,2006-06-06,"MAZIWA",6.9,"(6,9]",5,"FORAGE",3,0,0
"64311",15567,2006-06-06,"MAZIWA",4.6,"(3,6]",6,"REST",2,0,0
"64313",15568,2006-06-06,"MAZIWA",5.1,"(3,6]",5,"FORAGE",2,0,0
"64315",15569,2006-06-06,"MAZIWA",8.9,"(6,9]",10,"FORAGE",1,0,0
"64316",15570,2006-06-07,"MAZIWA",2.5,"(0,3]",5,"FORAGE",1,0,1
"64317",15571,2006-06-07,"MAZIWA",1.4,"(0,3]",5,"UNKNOWN",2,0,0
"64319",15572,2006-06-09,"MAZIWA",6.1,"(6,9]",5,"FORAGE",2,0,0
"64321",15573,2006-06-09,"MAZIWA",8.7,"(6,9]",30,"FORAGE",1,0,1
"64327",15574,2006-06-09,"MAZIWA",3.4,"(3,6]",9,"FORAGE",2,0,0
"64329",15575,2006-06-09,"MAZIWA",3.2,"(3,6]",10,"TRAVEL",5,0,0
"64334",15576,2006-06-09,"MAZIWA",9.8,"(9,12]",14,"FORAGE",2,0,1
"64336",15577,2006-06-09,"MAZIWA",8.7,"(6,9]",7,"UNKNOWN",1,0,0
"64337",15578,2006-06-09,"MAZIWA",8.6,"(6,9]",10,"TRAVEL",2,0,0
"64339",15579,2006-06-09,"MAZIWA",7.6,"(6,9]",16,"FORAGE",2,0,0
"64341",15580,2006-06-09,"MAZIWA",5.3,"(3,6]",5,"REST",7,0,0
"64348",15581,2006-06-11,"MAZIWA",6,"(3,6]",5,"FORAGE",1,0,0
"64349",15582,2006-06-11,"MAZIWA",5,"(3,6]",17,"REST",4,0,0
"64353",15583,2006-06-11,"MAZIWA",4.6,"(3,6]",5,"TRAVEL",4,0,1
"64357",15584,2006-06-11,"MAZIWA",3.4,"(3,6]",5,"FORAGE",2,0,0
"64359",15585,2006-06-11,"MAZIWA",6.4,"(6,9]",5,"FORAGE",1,0,0
"64360",15586,2006-06-12,"MAZIWA",9.7,"(9,12]",18,"REST",10,0,1
"64370",15587,2006-06-12,"MAZIWA",1.7,"(0,3]",12,"REST",3,0,1
"64373",15588,2006-06-12,"MAZIWA",10,"(9,12]",12,"FORAGE",1,0,0
"64374",15589,2006-06-12,"MAZIWA",9.9,"(9,12]",5,"FORAGE",1,0,0
"64375",15590,2006-06-12,"MAZIWA",11,"(9,12]",9,"REST",2,0,0
"64377",15591,2006-06-12,"MAZIWA",9.8,"(9,12]",18,"TRAVEL",3,0,0
"64381",15592,2006-06-12,"MAZIWA",6.9,"(6,9]",5,"REST",3,0,0
"64384",15593,2006-06-12,"MAZIWA",9.5,"(9,12]",5,"TRAVEL",1,0,0
"64385",15594,2006-06-12,"MAZIWA",8,"(6,9]",11,"FORAGE",1,0,0
"64386",15595,2006-06-12,"MAZIWA",5.4,"(3,6]",5,"FORAGE",1,0,0
"64387",15596,2006-06-12,"MAZIWA",5.1,"(3,6]",14,"FORAGE",1,0,0
"64388",15597,2006-06-13,"MAZIWA",1.9,"(0,3]",5,"FORAGE",2,0,0
"64390",15598,2006-06-13,"MAZIWA",2.1,"(0,3]",7,"FORAGE",6,0,0
"64396",15599,2006-06-13,"MAZIWA",1.4,"(0,3]",13,"FORAGE",7,0,0
"64403",15600,2006-06-13,"MAZIWA",8.8,"(6,9]",5,"FORAGE",2,0,0
"64405",15601,2006-06-13,"MAZIWA",7.4,"(6,9]",5,"FORAGE",1,0,0
"64406",15602,2006-06-13,"MAZIWA",3.1,"(3,6]",34,"TRAVEL",2,0,1
"64414",15603,2006-06-13,"MAZIWA",8.4,"(6,9]",5,"FORAGE",1,0,0
"64415",15604,2006-06-13,"MAZIWA",6.8,"(6,9]",5,"FORAGE",1,0,0
"64416",15605,2006-06-13,"MAZIWA",4.2,"(3,6]",5,"FORAGE",1,0,0
"64417",15606,2006-06-14,"MAZIWA",6.2,"(6,9]",5,"FORAGE",1,0,0
"64418",15607,2006-06-14,"MAZIWA",5.9,"(3,6]",5,"TRAVEL",1,0,0
"64419",15608,2006-06-14,"MAZIWA",7.3,"(6,9]",5,"REST",7,0,0
"64426",15609,2006-06-16,"MAZIWA",5.4,"(3,6]",6,"FORAGE",1,0,0
"64427",15610,2006-06-16,"MAZIWA",9.8,"(9,12]",18,"FORAGE",7,0,0
"64434",15611,2006-06-16,"MAZIWA",2.9,"(0,3]",9,"TRAVEL",6,0,1
"64440",15612,2006-06-18,"MAZIWA",5.9,"(3,6]",8,"REST",3,0,1
"64443",15613,2006-06-18,"MAZIWA",11,"(9,12]",19,"FORAGE",1,0,0
"64444",15614,2006-06-18,"MAZIWA",11,"(9,12]",8,"FORAGE",1,0,0
"64445",15615,2006-06-18,"MAZIWA",13,"(12,15]",8,"FORAGE",1,0,0
"64446",15616,2006-06-18,"MAZIWA",9.6,"(9,12]",5,"FORAGE",1,0,0
"64447",15617,2006-06-18,"MAZIWA",9.7,"(9,12]",16,"FORAGE",1,0,0
"64448",15618,2006-06-18,"MAZIWA",2.3,"(0,3]",19,"FORAGE",NA,0,0
"64463",15619,2006-06-19,"MAZIWA",4.2,"(3,6]",5,"FORAGE",1,0,0
"64464",15620,2006-06-19,"MAZIWA",3,"(0,3]",8,"FORAGE",2,0,0
"64466",15621,2006-06-19,"MAZIWA",8.1,"(6,9]",5,"FORAGE",1,0,0
"64467",15622,2006-06-19,"MAZIWA",3.7,"(3,6]",10,"FORAGE",1,0,0
"64468",15623,2006-06-19,"MAZIWA",6.3,"(6,9]",5,"FORAGE",1,0,0
"64469",15624,2006-06-19,"MAZIWA",6.3,"(6,9]",6,"TRAVEL",1,0,0
"64470",15625,2006-06-19,"MAZIWA",1.5,"(0,3]",7,"FORAGE",1,0,0
"64471",15626,2006-06-19,"MAZIWA",1.9,"(0,3]",17,"TRAVEL",2,0,0
"64473",15627,2006-06-19,"MAZIWA",6.9,"(6,9]",19,"REST",1,0,0
"64474",15628,2006-06-19,"MAZIWA",9.8,"(9,12]",9,"FORAGE",1,0,0
"64475",15629,2006-06-19,"MAZIWA",9.1,"(9,12]",20,"FORAGE",3,0,1
