"","Observation ID","Observation Date","Platform","Depth","depth_class","Survey_Length","First Five Activity","Group Size","biopsy_day","Bowride_in_survey"
"93893",25979,2019-10-09,"POMBOO",2.6,"(0,3]",12,"REST",3,0,0
"93896",25980,2019-10-09,"POMBOO",1.3,"(0,3]",5,"REST",2,0,0
"93898",25981,2019-10-09,"POMBOO",2.8,"(0,3]",5,"TRAVEL",1,0,0
"93899",25982,2019-10-09,"POMBOO",9.5,"(9,12]",5,"FORAGE",2,0,0
"93901",25983,2019-10-09,"POMBOO",6.5,"(6,9]",5,"SOCIAL",11,0,1
"93912",25986,2019-09-25,"POMBOO",5.6,"(3,6]",20,"REST",2,0,1
"93915",25987,2019-10-18,"POMBOO",4.3,"(3,6]",6,"FORAGE",2,0,0
"93917",25988,2019-10-18,"POMBOO",NA,NA,10,"FORAGE",2,0,0
"93919",25989,2019-10-18,"POMBOO",11.5,"(9,12]",10,"FORAGE",3,0,0
"93922",25990,2019-10-18,"POMBOO",6.5,"(6,9]",21,"FORAGE",6,0,0
"93928",25991,2019-10-18,"POMBOO",10.7,"(9,12]",4,"REST",4,0,0
"93932",25992,2019-10-19,"POMBOO",3.7,"(3,6]",5,"FORAGE",2,0,0
"93934",25993,2019-10-19,"POMBOO",2.9,"(0,3]",5,"TRAVEL",2,0,0
"93936",25994,2019-10-19,"POMBOO",3.5,"(3,6]",5,"REST",6,0,1
"93945",25995,2019-10-20,"POMBOO",7.4,"(6,9]",5,"FORAGE",1,0,0
"93946",25996,2019-10-20,"POMBOO",7.5,"(6,9]",5,"FORAGE",1,0,0
"93947",25997,2019-10-20,"POMBOO",9.6,"(9,12]",5,"REST",3,0,0
"93950",25998,2019-10-20,"POMBOO",9,"(6,9]",5,"FORAGE",1,0,0
"93951",25999,2019-10-20,"POMBOO",6.7,"(6,9]",9,"TRAVEL",4,0,0
"93955",26000,2019-10-20,"POMBOO",8.3,"(6,9]",11,"FORAGE",3,0,0
"93958",26001,2019-10-20,"POMBOO",NA,NA,5,"REST",2,0,0
"93960",26002,2019-10-20,"POMBOO",NA,NA,5,"REST",2,0,0
"93962",26008,2019-10-27,"POMBOO",8,"(6,9]",10,"REST",5,0,0
"93967",26009,2019-10-27,"POMBOO",3.9,"(3,6]",5,"TRAVEL",2,0,0
"93969",26010,2019-10-29,"POMBOO",7.6,"(6,9]",5,"TRAVEL",6,0,0
"93975",26011,2019-10-29,"POMBOO",8.2,"(6,9]",5,"FORAGE",1,0,0
"93976",26012,2019-10-29,"POMBOO",8.6,"(6,9]",5,NA,4,0,0
"93980",26013,2019-10-30,"POMBOO",3.3,"(3,6]",5,NA,5,0,0
"93985",26014,2019-10-30,"POMBOO",8.2,"(6,9]",17,"FORAGE",4,0,1
"93989",26015,2019-10-30,"POMBOO",8.4,"(6,9]",9,NA,4,0,0
"94011",26017,2019-11-04,"POMBOO",4.8,"(3,6]",5,"TRAVEL",5,0,0
"94016",26018,2019-06-18,"POMBOO",1.4,"(0,3]",5,"FORAGE",1,1,0
"94017",26019,2019-06-18,"POMBOO",1.7,"(0,3]",7,"FORAGE",1,1,0
"94018",26020,2019-06-18,"POMBOO",7.1,"(6,9]",6,"TRAVEL",2,1,0
"94020",26021,2019-06-18,"POMBOO",8.7,"(6,9]",7,"TRAVEL",1,1,0
"94021",26022,2019-06-18,"POMBOO",8.8,"(6,9]",6,"FORAGE",1,1,0
"94022",26023,2019-06-18,"POMBOO",8.3,"(6,9]",7,"FORAGE",1,1,0
"94023",26024,2019-06-18,"POMBOO",6.2,"(6,9]",6,"FORAGE",1,1,0
"94024",26025,2019-06-18,"POMBOO",8.3,"(6,9]",7,"TRAVEL",2,1,0
"94027",26026,2019-06-19,"POMBOO",11.3,"(9,12]",10,NA,4,1,0
"94031",26027,2019-06-19,"POMBOO",10.9,"(9,12]",5,"FORAGE",1,1,0
"94032",26028,2019-06-19,"POMBOO",9.6,"(9,12]",12,"FORAGE",2,1,0
"94034",26029,2019-06-20,"POMBOO",4.1,"(3,6]",13,"SOCIAL",4,1,0
"94038",26030,2019-06-20,"POMBOO",3.6,"(3,6]",6,"TRAVEL",2,1,0
"94040",26031,2019-06-20,"POMBOO",9.4,"(9,12]",21,"FORAGE",1,1,0
"94060",26033,2019-06-20,"POMBOO",10.3,"(9,12]",6,"FORAGE",1,1,0
"94061",26034,2019-06-20,"POMBOO",9.2,"(9,12]",5,"FORAGE",1,1,0
"94062",26035,2019-06-20,"POMBOO",10.5,"(9,12]",5,"TRAVEL",1,1,0
"94063",26036,2019-06-20,"POMBOO",10.8,"(9,12]",21,"TRAVEL",1,1,0
"94064",26037,2019-06-20,"POMBOO",11.7,"(9,12]",8,"REST",1,1,0
"94066",26039,2019-06-21,"POMBOO",7,"(6,9]",5,"REST",1,1,0
"94067",26040,2019-06-21,"POMBOO",7,"(6,9]",5,"REST",1,1,0
"94068",26041,2019-06-21,"POMBOO",7.9,"(6,9]",28,NA,2,1,0
"94073",26043,2019-06-21,"POMBOO",5.1,"(3,6]",14,NA,1,1,1
"94074",26044,2019-06-21,"POMBOO",1.1,"(0,3]",5,"TRAVEL",2,1,0
"94076",26045,2019-06-21,"POMBOO",1.4,"(0,3]",7,"REST",2,1,0
"94078",26046,2019-06-21,"POMBOO",5.9,"(3,6]",8,"SOCIAL",2,1,0
"94091",26050,2019-06-24,"POMBOO",10,"(9,12]",10,"REST",7,1,0
"94098",26051,2019-06-27,"POMBOO",1.4,"(0,3]",5,"REST",2,1,0
"94100",26052,2019-06-27,"POMBOO",10.6,"(9,12]",7,NA,1,1,0
"94101",26053,2019-06-27,"POMBOO",9.7,"(9,12]",5,"FORAGE",1,1,0
"94102",26054,2019-06-27,"POMBOO",9.7,"(9,12]",5,"FORAGE",1,1,0
"94103",26055,2019-06-27,"POMBOO",4.1,"(3,6]",14,"FORAGE",8,1,1
"94116",26056,2019-06-30,"POMBOO",8.3,"(6,9]",5,"FORAGE",1,1,0
"94117",26057,2019-07-03,"POMBOO",8.4,"(6,9]",5,"FORAGE",1,1,0
"94118",26058,2019-06-30,"POMBOO",7.4,"(6,9]",11,"FORAGE",1,1,0
"94119",26059,2019-06-25,"POMBOO",6.2,"(6,9]",10,"TRAVEL",1,1,0
"94120",26060,2019-06-25,"POMBOO",4.3,"(3,6]",9,"FORAGE",1,1,0
"94121",26061,2019-06-30,"POMBOO",7.4,"(6,9]",5,"FORAGE",1,1,0
"94122",26062,2019-06-30,"POMBOO",6.7,"(6,9]",5,"FORAGE",1,1,0
"94123",26063,2019-06-25,"POMBOO",6.2,"(6,9]",12,"REST",1,1,0
"94124",26064,2019-06-30,"POMBOO",5.3,"(3,6]",10,"FORAGE",1,1,0
"94125",26065,2019-06-25,"POMBOO",6.7,"(6,9]",5,"FORAGE",1,1,0
"94126",26066,2019-06-25,"POMBOO",0.9,"(0,3]",5,"REST",2,1,0
"94148",26068,2019-07-01,"POMBOO",1.4,"(0,3]",5,"FORAGE",1,1,0
"94149",26069,2019-07-01,"POMBOO",6.4,"(6,9]",5,"FORAGE",1,1,0
"94156",26072,2019-07-01,"POMBOO",7.5,"(6,9]",6,"FORAGE",1,1,0
"94162",26074,2019-07-01,"POMBOO",10,"(9,12]",6,"FORAGE",1,1,0
"94163",26075,2019-07-01,"POMBOO",11,"(9,12]",10,"REST",4,1,0
"94169",26076,2019-07-02,"POMBOO",9.7,"(9,12]",5,"TRAVEL",3,1,0
"94172",26077,2019-07-02,"POMBOO",8.8,"(6,9]",12,"FORAGE",1,1,0
"94173",26078,2019-07-02,"POMBOO",9.5,"(9,12]",5,"REST",1,1,0
"94174",26080,2019-07-02,"POMBOO",1.9,"(0,3]",15,"REST",2,1,0
"94176",26081,2019-07-02,"POMBOO",1.4,"(0,3]",5,"REST",4,1,0
"94180",26082,2019-07-02,"POMBOO",1.8,"(0,3]",5,"FORAGE",1,1,0
"94181",26083,2019-07-02,"POMBOO",3.1,"(3,6]",5,"FORAGE",2,1,0
"94184",26084,2019-07-02,"POMBOO",11,"(9,12]",70,"FORAGE",12,1,0
"94195",26085,2019-07-02,"POMBOO",8.1,"(6,9]",20,"TRAVEL",3,1,0
"94198",26086,2019-06-25,"POMBOO",11.2,"(9,12]",6,"REST",7,1,0
"94205",26087,2019-06-25,"POMBOO",8.7,"(6,9]",10,NA,1,1,0
"94206",26153,2019-07-03,"POMBOO",10.2,"(9,12]",5,"FORAGE",1,1,0
"94207",26154,2019-07-03,"POMBOO",9.4,"(9,12]",5,"REST",3,1,0
"94210",26155,2019-07-03,"POMBOO",3.3,"(3,6]",23,"FORAGE",1,1,1
"94211",26156,2019-07-03,"POMBOO",1.7,"(0,3]",12,"TRAVEL",1,1,0
"94213",26157,2019-07-03,"POMBOO",2.4,"(0,3]",6,"REST",3,1,0
"94220",26159,2019-07-03,"POMBOO",11.3,"(9,12]",6,"REST",9,1,0
"94228",26160,2019-07-03,"POMBOO",9.9,"(9,12]",14,NA,4,1,0
"94232",26161,2019-07-03,"POMBOO",8.1,"(6,9]",5,"TRAVEL",2,1,0
"94234",26162,2019-07-03,"POMBOO",NA,NA,5,"FORAGE",2,1,0
"94236",26163,2019-07-03,"POMBOO",7.9,"(6,9]",5,"FORAGE",1,1,0
"94237",26165,2019-07-03,"POMBOO",7.9,"(6,9]",18,NA,12,1,0
"94249",26166,2019-07-05,"POMBOO",12.9,"(12,15]",8,"TRAVEL",5,1,0
"94254",26167,2019-07-05,"POMBOO",13.2,"(12,15]",5,"TRAVEL",5,1,0
"94260",26168,2019-07-07,"POMBOO",4.5,"(3,6]",15,"SOCIAL",7,1,0
"94267",26169,2019-07-07,"POMBOO",1.6,"(0,3]",7,"FORAGE",3,1,0
"94270",26170,2019-07-07,"POMBOO",7.7,"(6,9]",9,"FORAGE",1,1,0
"94271",26171,2019-07-07,"POMBOO",6.5,"(6,9]",5,"TRAVEL",1,1,0
"94272",26172,2019-07-07,"POMBOO",6.1,"(6,9]",5,NA,NA,1,0
"94273",26173,2019-07-07,"POMBOO",10.6,"(9,12]",7,"FORAGE",1,1,0
"94274",26174,2019-07-08,"POMBOO",1.9,"(0,3]",6,"FORAGE",2,1,0
"94276",26175,2019-07-15,"POMBOO",9,"(6,9]",5,"TRAVEL",2,1,0
"94278",26176,2019-07-15,"POMBOO",2.2,"(0,3]",12,NA,6,1,0
"94284",26177,2019-07-15,"POMBOO",1.2,"(0,3]",5,"FORAGE",1,1,0
"94285",26178,2019-07-15,"POMBOO",7.9,"(6,9]",15,"REST",3,1,0
"94289",26180,2019-07-16,"POMBOO",9.3,"(9,12]",5,"FORAGE",1,1,0
"94290",26181,2019-07-16,"POMBOO",9,"(6,9]",5,"REST",4,1,0
"94296",26183,2019-07-16,"POMBOO",2.2,"(0,3]",20,"FORAGE",5,1,1
"94301",26184,2019-07-16,"POMBOO",8.8,"(6,9]",6,"FORAGE",1,1,0
"94302",26185,2019-07-16,"POMBOO",9.1,"(9,12]",9,"FORAGE",2,1,0
"94304",26186,2019-07-16,"POMBOO",10.1,"(9,12]",6,"FORAGE",1,1,0
"94305",26187,2019-07-17,"POMBOO",9.9,"(9,12]",6,"FORAGE",1,1,0
"94306",26188,2019-07-17,"POMBOO",5.6,"(3,6]",9,"FORAGE",2,1,0
"94308",26189,2019-07-17,"POMBOO",3.5,"(3,6]",7,"FORAGE",1,1,0
"94309",26190,2019-07-17,"POMBOO",2.7,"(0,3]",5,"FORAGE",1,1,0
"94310",26191,2019-07-17,"POMBOO",1.2,"(0,3]",6,"REST",1,1,0
"94311",26192,2019-07-17,"POMBOO",6.6,"(6,9]",6,"FORAGE",1,1,0
"94312",26193,2019-07-17,"POMBOO",6.7,"(6,9]",6,"FORAGE",1,1,0
"94314",26194,2019-07-17,"POMBOO",3.8,"(3,6]",5,"FORAGE",2,1,0
"94318",26196,2019-07-17,"POMBOO",7.9,"(6,9]",5,"FORAGE",1,1,0
"94319",26198,2019-07-17,"POMBOO",7.6,"(6,9]",5,"FORAGE",1,1,0
"94320",26199,2019-07-18,"POMBOO",10.6,"(9,12]",5,"TRAVEL",5,1,0
"94328",26200,2019-07-18,"POMBOO",2.2,"(0,3]",5,"FORAGE",1,1,0
"94329",26201,2019-07-18,"POMBOO",1.7,"(0,3]",5,"TRAVEL",2,1,0
"94331",26203,2019-07-18,"POMBOO",3.1,"(3,6]",5,"REST",3,1,0
"94335",26204,2019-07-19,"POMBOO",6.3,"(6,9]",5,"REST",6,1,0
"94341",26205,2019-07-18,"POMBOO",7.7,"(6,9]",7,NA,5,1,0
"94346",26206,2019-07-18,"POMBOO",1.4,"(0,3]",5,NA,1,1,0
"94347",26207,2019-07-18,"POMBOO",4.8,"(3,6]",5,"FORAGE",4,1,0
"94351",26208,2019-07-19,"POMBOO",7.9,"(6,9]",17,"FORAGE",1,1,1
"94352",26209,2019-07-19,"POMBOO",2,"(0,3]",5,"FORAGE",6,1,0
"94358",26210,2019-07-19,"POMBOO",7.9,"(6,9]",10,"TRAVEL",2,1,0
"94372",26212,2019-07-18,"POMBOO",4.7,"(3,6]",5,"REST",1,1,0
"94386",26217,2019-06-25,"POMBOO",5.9,"(3,6]",15,"REST",1,1,0
"94387",26220,2019-07-17,"POMBOO",8.2,"(6,9]",5,NA,1,1,1
"94404",26247,2005-08-27,"BONY HERRING",7.3,"(6,9]",11,"TRAVEL",6,0,0
"94410",26248,2005-10-03,"GENE MACHINE",8.5,"(6,9]",12,"FORAGE",4,0,1
"94431",26259,2019-11-08,"MAZIWA",5.5,"(3,6]",5,"FORAGE",2,0,0
"94433",26260,2019-11-08,"MAZIWA",3.4,"(3,6]",5,"TRAVEL",1,0,0
"94434",26261,2019-11-08,"MAZIWA",7.3,"(6,9]",5,"FORAGE",1,0,0
"94435",26262,2004-11-16,"GENE MACHINE",NA,NA,8,"FORAGE",2,0,0
"94437",26264,2019-10-30,"POMBOO",7.1,"(6,9]",11,"SOCIAL",3,0,0
"94445",26266,2019-11-08,"MAZIWA",7.4,"(6,9]",7,"FORAGE",1,0,0
"94446",26267,2019-11-08,"MAZIWA",8.8,"(6,9]",7,"FORAGE",1,0,0
"94447",26268,2019-11-08,"MAZIWA",6,"(3,6]",5,"FORAGE",1,0,0
"94448",26269,2019-11-08,"MAZIWA",9.1,"(9,12]",29,"REST",4,0,0
"94452",26270,2019-11-09,"MAZIWA",0,NA,5,"TRAVEL",4,0,0
"94456",26271,2019-11-09,"MAZIWA",1.2,"(0,3]",5,"REST",4,0,0
"94460",26272,2019-11-10,"MAZIWA",3.9,"(3,6]",5,"TRAVEL",5,0,0
"94465",26273,2019-11-10,"MAZIWA",2.7,"(0,3]",5,"REST",3,0,0
"94468",26274,2019-11-10,"MAZIWA",1.8,"(0,3]",5,"TRAVEL",2,0,0
"94470",26275,2019-11-10,"MAZIWA",5,"(3,6]",5,"TRAVEL",3,0,0
"94473",26276,2019-11-10,"MAZIWA",1.1,"(0,3]",5,"TRAVEL",1,0,0
"94489",26278,2019-11-10,"MAZIWA",6.8,"(6,9]",5,"FORAGE",2,0,0
"94491",26279,2019-11-10,"MAZIWA",9.9,"(9,12]",5,"FORAGE",1,0,0
"94493",26281,2019-11-10,"MAZIWA",10,"(9,12]",5,"FORAGE",1,0,0
"94494",26282,2019-11-10,"MAZIWA",9,"(6,9]",17,"TRAVEL",6,0,0
"94500",26283,2019-11-11,"MAZIWA",3.5,"(3,6]",5,"TRAVEL",2,0,0
"94502",26284,2019-11-11,"MAZIWA",4.4,"(3,6]",5,"FORAGE",2,0,0
"94504",26285,2019-11-11,"MAZIWA",6.3,"(6,9]",7,"TRAVEL",10,0,0
"94531",26288,2019-11-12,"MAZIWA",3.5,"(3,6]",5,"SOCIAL",4,0,0
"94537",26289,2019-11-12,"MAZIWA",6.1,"(6,9]",5,"FORAGE",2,0,0
"94539",26290,2019-11-12,"MAZIWA",6.4,"(6,9]",5,"TRAVEL",6,0,0
"94548",26292,2019-11-12,"MAZIWA",7.7,"(6,9]",5,"TRAVEL",4,0,0
"94552",26293,2019-11-12,"MAZIWA",5.8,"(3,6]",5,"REST",1,0,0
"94553",26294,2019-11-12,"MAZIWA",6.4,"(6,9]",5,"FORAGE",1,0,0
"94554",26295,2019-11-15,"MAZIWA",6.1,"(6,9]",19,"TRAVEL",3,0,0
"94557",26296,2019-11-15,"MAZIWA",6.7,"(6,9]",5,"TRAVEL",1,0,0
"94558",26297,2019-11-15,"MAZIWA",4.9,"(3,6]",5,"TRAVEL",2,0,0
"94560",26298,2019-11-15,"MAZIWA",4.7,"(3,6]",9,"TRAVEL",11,0,0
"94572",26299,2019-11-16,"MAZIWA",10.7,"(9,12]",2,NA,1,0,0
"94573",26300,2019-11-16,"MAZIWA",10.8,"(9,12]",5,"FORAGE",1,0,0
"94575",26301,2019-11-16,"MAZIWA",11.6,"(9,12]",13,"FORAGE",1,0,0
"94576",26302,2019-11-16,"MAZIWA",11.9,"(9,12]",5,"FORAGE",2,0,0
"94578",26303,2019-11-16,"MAZIWA",12.3,"(12,15]",13,"FORAGE",2,0,0
"94580",26304,2019-11-16,"MAZIWA",11.9,"(9,12]",10,"TRAVEL",1,0,0
"94581",26305,2019-11-16,"MAZIWA",12.7,"(12,15]",1,NA,1,0,0
"94582",26306,2019-11-16,"MAZIWA",12.7,"(12,15]",15,"FORAGE",3,0,0
"94585",26307,2019-11-16,"MAZIWA",11.9,"(9,12]",6,"FORAGE",2,0,0
"94587",26308,2019-11-16,"MAZIWA",8.3,"(6,9]",5,"FORAGE",2,0,0
"94589",26309,2019-11-16,"MAZIWA",8.2,"(6,9]",5,"FORAGE",1,0,0
"94590",26310,2019-11-16,"MAZIWA",6.3,"(6,9]",5,"REST",22,0,0
"94612",26311,2019-11-16,"MAZIWA",7.2,"(6,9]",5,"TRAVEL",3,0,0
"94615",26312,2019-11-23,"MAZIWA",3.4,"(3,6]",5,"REST",2,0,0
"94617",26313,2019-11-23,"MAZIWA",4.9,"(3,6]",5,"REST",2,0,0
"94622",26315,2019-11-23,"MAZIWA",6.4,"(6,9]",16,"TRAVEL",4,0,1
"94634",26317,2019-11-23,"MAZIWA",8.6,"(6,9]",5,"FORAGE",2,0,0
"94636",26318,2019-11-23,"MAZIWA",7,"(6,9]",5,"REST",1,0,0
"94637",26319,2019-11-23,"MAZIWA",9.7,"(9,12]",5,"REST",4,0,0
"94641",26320,2019-11-23,"MAZIWA",7.7,"(6,9]",2,NA,NA,0,0
"94645",26321,2019-11-26,"MAZIWA",3.5,"(3,6]",6,"REST",5,0,0
"94650",26322,2019-11-26,"MAZIWA",10.9,"(9,12]",5,"TRAVEL",1,0,0
"94651",26323,2019-11-26,"MAZIWA",11.8,"(9,12]",5,"FORAGE",2,0,0
"94653",26324,2019-11-26,"MAZIWA",9.9,"(9,12]",5,"TRAVEL",1,0,0
"94657",26326,2019-11-26,"MAZIWA",3,"(0,3]",5,"TRAVEL",1,0,0
"94658",26327,2019-11-26,"MAZIWA",6.1,"(6,9]",8,"REST",4,0,0
"94663",26328,2019-11-26,"MAZIWA",3.7,"(3,6]",5,"TRAVEL",3,0,0
"94666",26329,2019-11-26,"MAZIWA",3.1,"(3,6]",5,"TRAVEL",1,0,0
"94674",26331,2019-11-27,"MAZIWA",6.7,"(6,9]",5,"FORAGE",4,0,0
"94679",26332,2019-11-27,"MAZIWA",6.4,"(6,9]",5,"FORAGE",2,0,0
"94681",26333,2019-11-27,"MAZIWA",3.7,"(3,6]",7,"SOCIAL",5,0,0
"94686",26334,2019-11-27,"MAZIWA",9.1,"(9,12]",5,"TRAVEL",9,0,0
"94695",26335,2019-11-27,"MAZIWA",10.3,"(9,12]",5,"REST",6,0,0
"94701",26336,2019-11-27,"MAZIWA",1.2,"(0,3]",5,"TRAVEL",1,0,0
"94702",26337,2019-12-02,"MAZIWA",3.3,"(3,6]",5,"TRAVEL",5,0,1
"94708",26338,2019-12-02,"MAZIWA",4.4,"(3,6]",5,"TRAVEL",7,0,0
"94716",26340,2019-12-02,"MAZIWA",3.3,"(3,6]",17,"SOCIAL",10,0,0
"94726",26341,2019-12-02,"MAZIWA",9.9,"(9,12]",5,"TRAVEL",4,0,0
"94733",26343,2019-12-02,"MAZIWA",5.9,"(3,6]",5,"FORAGE",3,0,1
"94737",26344,2019-12-02,"MAZIWA",9.6,"(9,12]",5,"FORAGE",1,0,0
"94738",26345,2019-12-02,"MAZIWA",3.3,"(3,6]",5,"REST",1,0,0
"94739",26346,2019-12-02,"MAZIWA",4.3,"(3,6]",5,"REST",1,0,0
"94742",26349,2019-12-02,"MAZIWA",4.3,"(3,6]",5,"TRAVEL",2,0,0
"94744",26350,2019-12-04,"MAZIWA",5.1,"(3,6]",5,"TRAVEL",8,0,0
"94752",26351,2019-12-04,"MAZIWA",2.5,"(0,3]",5,"TRAVEL",4,0,1
"94765",26353,2019-12-04,"MAZIWA",7.7,"(6,9]",5,"FORAGE",1,0,0
"94773",26355,2019-12-04,"MAZIWA",9.6,"(9,12]",22,"FORAGE",3,0,0
"94776",26356,2019-12-04,"MAZIWA",9.7,"(9,12]",11,"FORAGE",2,0,0
"94789",26358,2019-12-03,"MAZIWA",7.3,"(6,9]",44,"SOCIAL",10,0,0
"94799",26359,2019-12-03,"MAZIWA",8.9,"(6,9]",16,"FORAGE",2,0,0
"94802",26360,2019-12-03,"MAZIWA",10,"(9,12]",2,NA,1,0,0
"94803",26361,2019-12-03,"MAZIWA",13.2,"(12,15]",5,"TRAVEL",4,0,0
"94807",26362,2019-12-03,"MAZIWA",8.8,"(6,9]",5,"FORAGE",4,0,0
"94831",26364,2019-12-03,"MAZIWA",10.5,"(9,12]",8,"TRAVEL",6,0,0
"94837",26365,2019-12-03,"MAZIWA",6.1,"(6,9]",12,"FORAGE",3,0,0
"94840",26366,2019-12-06,"MAZIWA",2,"(0,3]",5,"FORAGE",2,0,0
"94850",26369,2019-12-06,"MAZIWA",6.1,"(6,9]",5,"REST",5,0,0
"94855",26370,2019-12-06,"MAZIWA",4.1,"(3,6]",5,"TRAVEL",1,0,0
"94856",26371,2019-12-07,"MAZIWA",5.1,"(3,6]",5,"TRAVEL",1,0,0
"94859",26373,2019-12-07,"MAZIWA",2.8,"(0,3]",8,"FORAGE",1,0,0
"94861",26374,2019-12-07,"MAZIWA",7.3,"(6,9]",6,"TRAVEL",2,0,0
"94871",26376,2019-12-07,"MAZIWA",3.2,"(3,6]",5,"SOCIAL",3,0,0
"94887",26379,2019-12-07,"MAZIWA",5.6,"(3,6]",5,"FORAGE",2,0,0
"94889",26380,2019-12-07,"MAZIWA",7.6,"(6,9]",5,"TRAVEL",1,0,0
"94908",26450,2006-07-31,"GENE MACHINE",NA,NA,5,NA,1,0,0
"94916",26453,2006-08-13,"GENE MACHINE",NA,NA,5,NA,2,0,0
"94918",26454,2017-11-04,"MAZIWA",3.7,"(3,6]",5,"FORAGE",2,0,0
"94920",26455,2017-11-05,"MAZIWA",8.8,"(6,9]",11,"FORAGE",1,0,0
"94921",26456,2017-11-05,"MAZIWA",5.1,"(3,6]",5,"REST",1,0,0
"94922",26457,2017-11-05,"MAZIWA",4.3,"(3,6]",17,"REST",3,0,0
"94926",26459,2017-11-05,"MAZIWA",2,"(0,3]",6,"OTHER",1,0,1
"94927",26460,2017-11-05,"MAZIWA",7.4,"(6,9]",12,"TRAVEL",3,0,1
"94930",26461,2017-11-05,"MAZIWA",10.6,"(9,12]",39,"FORAGE",1,0,0
"94931",26462,2017-11-05,"MAZIWA",10.3,"(9,12]",11,"REST",4,0,0
"94935",26463,2017-11-06,"MAZIWA",8.4,"(6,9]",8,"FORAGE",3,0,0
"94938",26464,2017-11-06,"MAZIWA",8.7,"(6,9]",5,"REST",4,0,0
"94944",26468,2017-07-22,"POMBOO",10.6,"(9,12]",5,"FORAGE",1,0,0
"94945",26470,2017-07-22,"POMBOO",9,"(6,9]",7,NA,2,0,0
"94947",26471,2017-07-31,"POMBOO",NA,NA,9,NA,1,0,0
"94948",26472,2017-07-31,"POMBOO",NA,NA,35,"FORAGE",8,0,0
"94956",26473,2017-07-12,"MAZIWA",7.8,"(6,9]",14,NA,1,0,0
"94957",26475,2017-07-12,"MAZIWA",6.7,"(6,9]",7,"TRAVEL",1,0,1
"94958",26477,2017-07-12,"MAZIWA",2.8,"(0,3]",34,"OTHER",4,0,1
"94964",26479,2017-07-12,"MAZIWA",10.5,"(9,12]",24,"FORAGE",3,0,1
"94967",26480,2016-06-18,"MAZIWA",5.6,"(3,6]",8,"FORAGE",2,0,0
"94969",26481,2016-07-22,"MAZIWA",7.5,"(6,9]",19,"FORAGE",2,0,1
"94971",26483,2016-10-06,"MAZIWA",3.6,"(3,6]",8,"FORAGE",1,0,0
"94972",26484,2013-06-23,"POMBOO",5.6,"(3,6]",5,"SOCIAL",3,0,1
"94975",26485,2016-10-24,"MAZIWA",8.3,"(6,9]",3,"OTHER",1,0,1
"94976",26486,2013-11-15,"POMBOO",10.6,"(9,12]",5,"FORAGE",1,1,0
"94977",26488,2006-11-03,"GENE MACHINE",NA,NA,22,"FORAGE",4,0,0
"94981",26491,2006-11-08,"GENE MACHINE",NA,NA,8,"FORAGE",7,0,0
"95004",26534,2022-03-31,"MAZIWA",4.5,"(3,6]",7,"TRAVEL",2,0,0
"95016",26536,2022-03-31,"MAZIWA",8.1,"(6,9]",12,"FORAGE",5,0,0
"95021",26537,2022-04-03,"MAZIWA",4.8,"(3,6]",11,"REST",9,0,0
"95030",26541,2022-04-07,"MAZIWA",3.5,"(3,6]",5,"REST",1,0,0
"95041",26544,2022-04-07,"MAZIWA",3.7,"(3,6]",7,"FORAGE",1,0,0
"95042",26545,2022-04-07,"MAZIWA",7.2,"(6,9]",66,"TRAVEL",9,0,0
"95051",26546,2022-04-06,"MAZIWA",4.5,"(3,6]",40,NA,17,0,0
"95069",26548,2022-04-06,"MAZIWA",3.7,"(3,6]",18,"TRAVEL",1,0,1
"95072",26550,2022-04-08,"MAZIWA",9.9,"(9,12]",14,"REST",2,0,0
"95074",26551,2022-04-08,"MAZIWA",9.9,"(9,12]",21,"FORAGE",2,0,0
"95076",26552,2022-04-08,"MAZIWA",10.2,"(9,12]",9,"FORAGE",1,0,0
"95077",26553,2022-04-11,"MAZIWA",0.9,"(0,3]",5,"TRAVEL",3,0,0
"95080",26554,2022-04-11,"MAZIWA",9.8,"(9,12]",12,"FORAGE",1,0,0
"95084",26556,2022-04-11,"MAZIWA",10.3,"(9,12]",6,"FORAGE",1,0,0
"95085",26557,2022-04-11,"MAZIWA",6.8,"(6,9]",18,"TRAVEL",8,0,0
"95093",26558,2022-04-15,"MAZIWA",1.9,"(0,3]",15,"FORAGE",7,0,1
"95100",26559,2022-04-15,"MAZIWA",11.6,"(9,12]",24,"FORAGE",1,0,1
"95102",26560,2022-04-15,"MAZIWA",8.3,"(6,9]",8,"FORAGE",1,0,0
"95104",26561,2022-04-15,"MAZIWA",8.7,"(6,9]",5,"FORAGE",1,0,0
"95105",26562,2022-04-15,"MAZIWA",8.6,"(6,9]",5,"FORAGE",1,0,0
"95106",26563,2022-04-15,"MAZIWA",4.1,"(3,6]",7,"SOCIAL",4,0,0
"95110",26564,2022-04-16,"MAZIWA",1.7,"(0,3]",8,"REST",11,0,0
"95121",26565,2022-04-16,"MAZIWA",2.3,"(0,3]",18,"SOCIAL",6,0,0
"95134",26572,2022-04-06,"MAZIWA",1.9,"(0,3]",16,"TRAVEL",2,0,0
"95136",26573,2022-04-08,"MAZIWA",9.6,"(9,12]",13,"FORAGE",2,0,0
"95138",26574,2022-04-15,"MAZIWA",8.2,"(6,9]",13,"FORAGE",2,0,0
"95140",26577,2022-04-19,"MAZIWA",9.2,"(9,12]",16,"TRAVEL",1,0,1
"95141",26578,2022-04-19,"MAZIWA",10.6,"(9,12]",9,"FORAGE",2,0,0
